material_id,formula_pretty,band_gap,density,formation_energy_per_atom,energy_above_hull,n_elements,ZT_proxy,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,pred_mean,pred_std
mp-1211969,K2Hg6S7,1.3918,6.241205011494901,-0.6138799714666691,0.0,3,0.13689632143430297,16.0,80.0,64.0,42.0,30.4,16.0,3.0,88.0,85.0,69.86666666666666,17.831111111111117,88.0,32.065,200.59,168.525,100.41277333333332,80.14178133333333,32.065,234.32,388.36,154.04000000000002,319.8333333333333,68.41066666666667,388.36,1.0,16.0,15.0,12.4,3.36,16.0,3.0,6.0,3.0,4.333333333333333,1.3333333333333333,3.0,105.0,203.0,98.0,128.86666666666667,22.275555555555556,105.0,0.82,2.58,1.7600000000000002,2.1133333333333337,0.43555555555555564,2.58,1.0,2.0,1.0,1.8666666666666667,0.2311111111111111,2.0,0.0,4.0,4.0,1.8666666666666667,1.991111111111111,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,14.0,14.0,5.6,6.720000000000001,0.0,1.0,26.0,25.0,13.333333333333334,10.133333333333333,6.0,0.0,1.0,1.0,0.13333333333333333,0.23111111111111113,0.0,0.0,2.0,2.0,0.9333333333333333,0.9955555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.8711111111111111,2.0,25.2375862069,73.1066666667,47.86908045979999,31.87646503832,10.994720434234667,25.786875,0.0,2.202,2.202,1.0276,1.0961066666666668,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,129.6,55.626666666666665,70.0,0.13763541326154577,0.004751730328767867
mp-1172870,K2Ho4Cu4S9,0.8687,5.27052475455642,-1.653754342210524,0.0,4,0.2725755387565109,16.0,67.0,51.0,29.789473684210527,15.667590027700834,16.0,3.0,88.0,85.0,62.421052631578945,24.897506925207757,88.0,32.065,164.93032,132.86532,67.40457263157894,41.063472576177276,32.065,336.53,1747.0,1410.47,873.0200000000001,572.0968421052631,388.36,1.0,16.0,15.0,10.631578947368421,5.240997229916897,16.0,3.0,6.0,3.0,3.9473684210526314,0.8975069252077563,3.0,105.0,203.0,98.0,139.31578947368422,35.59002770083103,105.0,0.82,2.58,1.7600000000000002,1.9673684210526314,0.580387811634349,2.58,1.0,2.0,1.0,1.6842105263157894,0.4321329639889197,2.0,0.0,4.0,4.0,1.894736842105263,1.9944598337950137,4.0,0.0,10.0,10.0,2.1052631578947367,3.32409972299169,0.0,0.0,11.0,11.0,2.3157894736842106,3.656509695290859,0.0,1.0,13.0,12.0,8.0,3.3684210526315788,6.0,0.0,1.0,1.0,0.3157894736842105,0.4321329639889196,0.0,0.0,2.0,2.0,0.9473684210526315,0.9972299168975068,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.631578947368421,0.9972299168975068,0.0,1.0,3.0,2.0,1.894736842105263,0.5650969529085873,2.0,11.07,73.1066666667,62.03666666669999,28.710975877189473,10.197980147732963,25.786875,0.0,2.202,2.202,1.0430526315789472,1.097950138504155,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,145.47368421052633,71.50138504155125,70.0,0.2566604741221254,0.0030137137456990207
mp-581517,K2In(PSe4)2,1.1954999999999991,3.615139045680322,-0.8067398280155671,0.0,4,0.2667828776218575,15.0,49.0,34.0,29.923076923076923,7.952662721893491,34.0,3.0,89.0,86.0,73.76923076923077,21.77514792899408,89.0,30.973762,114.818,83.84423799999999,68.20324030769231,20.41059034319526,78.96,317.3,494.0,176.7,437.6469230769231,69.35763313609468,494.0,1.0,16.0,15.0,13.307692307692308,3.8343195266272185,16.0,3.0,5.0,2.0,3.923076923076923,0.2840236686390534,4.0,107.0,203.0,96.0,132.46153846153845,23.17159763313609,120.0,0.82,2.55,1.73,2.169230769230769,0.4750295857988166,2.55,1.0,2.0,1.0,1.8461538461538463,0.26035502958579876,2.0,0.0,4.0,4.0,3.0,1.2307692307692308,4.0,0.0,10.0,10.0,6.923076923076923,4.260355029585799,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,11.76923076923077,5.396449704142011,16.0,0.0,1.0,1.0,0.15384615384615385,0.26035502958579887,0.0,0.0,5.0,5.0,2.076923076923077,0.7337278106508877,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.230769230769231,0.6627218934911243,2.0,22.5702380952,73.1066666667,50.5364285715,32.53644688644616,12.483144547770413,25.92,0.0,1.625,1.625,0.7416923076923077,0.342319526627219,0.799,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,54.84615384615385,66.53254437869822,14.0,0.23274711722928726,0.00227947983604245
mp-21836,K2In12Se19,0.8553000000000001,4.823100763142531,-0.88278996603125,0.0,3,0.1565486890026905,19.0,49.0,30.0,38.54545454545455,7.603305785123967,34.0,3.0,89.0,86.0,78.6969696969697,11.864095500459136,89.0,39.0983,114.818,75.71969999999999,89.58341212121212,18.35242754820937,78.96,336.53,494.0,157.47000000000003,461.09272727272725,37.89322314049587,494.0,1.0,16.0,15.0,14.0,2.303030303030303,16.0,4.0,5.0,1.0,4.363636363636363,0.4628099173553718,4.0,120.0,203.0,83.0,133.03030303030303,15.00459136822773,120.0,0.82,2.55,1.73,2.1651515151515146,0.44315886134067956,2.55,1.0,2.0,1.0,1.9393939393939394,0.11386593204775018,2.0,0.0,4.0,4.0,2.6666666666666665,1.5353535353535355,4.0,0.0,10.0,10.0,9.393939393939394,1.138659320477502,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,14.0,2.303030303030303,16.0,0.0,1.0,1.0,0.06060606060606061,0.11386593204775024,0.0,0.0,5.0,5.0,2.9696969696969697,1.4765840220385678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0303030303030303,1.4325068870523414,2.0,24.26,73.1066666667,48.84666666669999,28.176161616163636,5.446121824307435,25.92,0.0,0.799,0.799,0.46003030303030307,0.3903287419651056,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,72.48484848484848,67.34618916437098,14.0,0.18478696132946884,0.00546713471735718
mp-21741,K2In2As3,1.000699999999999,4.266240065992982,-0.39950974826190105,0.0,3,0.09370998940319648,19.0,49.0,30.0,33.57142857142857,8.816326530612244,33.0,3.0,84.0,81.0,58.285714285714285,31.591836734693878,84.0,39.0983,114.818,75.71969999999999,76.08534285714286,22.13294693877551,74.9216,336.53,1090.0,753.47,686.0799999999999,346.21714285714285,1090.0,1.0,15.0,14.0,10.428571428571429,5.387755102040816,15.0,4.0,5.0,1.0,4.285714285714286,0.4081632653061224,4.0,119.0,203.0,84.0,149.57142857142858,30.530612244897963,119.0,0.82,2.18,1.3600000000000003,1.6771428571428575,0.48979591836734687,2.18,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,3.0,3.0,1.5714285714285714,1.2244897959183674,3.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,10.428571428571429,5.387755102040816,15.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,5.0,5.0,2.7142857142857144,1.5510204081632655,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,1.1428571428571428,3.0,22.175,73.1066666667,50.931666666699996,37.32261904762857,20.448027210897955,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,176.28571428571428,30.122448979591834,166.0,0.09179391239798677,0.0023287815183320034
mp-1199715,K2In2P3Se10,1.5675,3.891963504306067,-0.76299131942349,0.0,4,0.3072969683749888,15.0,49.0,34.0,30.647058823529413,8.26297577854671,34.0,3.0,89.0,86.0,76.17647058823529,17.49480968858132,89.0,30.973762,114.818,83.84423799999999,70.0208168235294,21.057199778546714,78.96,317.3,494.0,176.7,436.7329411764706,67.37301038062283,494.0,1.0,16.0,15.0,13.705882352941176,3.155709342560554,16.0,3.0,5.0,2.0,3.9411764705882355,0.3321799307958476,4.0,107.0,203.0,96.0,130.05882352941177,19.972318339100347,120.0,0.82,2.55,1.73,2.19235294117647,0.42076124567474044,2.55,1.0,2.0,1.0,1.8823529411764706,0.20761245674740486,2.0,0.0,4.0,4.0,3.0,1.1764705882352942,4.0,0.0,10.0,10.0,7.0588235294117645,4.152249134948097,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,11.941176470588236,5.024221453287197,16.0,0.0,1.0,1.0,0.11764705882352941,0.20761245674740483,0.0,0.0,5.0,5.0,2.2941176470588234,0.8858131487889273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.411764705882353,0.8166089965397925,2.0,22.5702380952,73.1066666667,50.5364285715,30.684943977588237,9.981581809202767,25.92,0.0,1.625,1.625,0.756764705882353,0.3561245674740484,0.799,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,51.88235294117647,62.17301038062284,14.0,0.25317193264063387,0.002618122439254693
mp-579637,K2In2Sb3,1.207199999999999,4.469089665389393,-0.41749398683333006,0.0,3,0.11277433792256306,19.0,51.0,32.0,41.285714285714285,12.73469387755102,51.0,3.0,85.0,82.0,58.714285714285715,31.836734693877553,85.0,39.0983,121.76,82.6617,96.15894285714286,32.60608163265306,121.76,336.53,903.78,567.25,606.2714285714285,255.0073469387755,903.78,1.0,15.0,14.0,10.428571428571429,5.387755102040816,15.0,4.0,5.0,1.0,4.714285714285714,0.4081632653061224,5.0,139.0,203.0,64.0,158.14285714285714,25.632653061224488,139.0,0.82,2.05,1.23,1.6214285714285714,0.4579591836734694,2.05,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,3.0,3.0,1.5714285714285714,1.2244897959183674,3.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,10.428571428571429,5.387755102040816,15.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,5.0,5.0,2.7142857142857144,1.5510204081632655,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,1.1428571428571428,3.0,24.26,73.1066666667,48.84666666669999,41.344761904771424,18.14965986395918,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,176.28571428571428,30.122448979591834,166.0,0.09012373148582116,0.001997994933071089
mp-21705,K2In3AgSe6,1.489199999999999,4.575631956806841,-0.9816662723107631,0.0,4,0.31949621539254525,19.0,49.0,30.0,36.333333333333336,8.11111111111111,34.0,3.0,89.0,86.0,69.16666666666667,22.75,89.0,39.0983,114.818,75.71969999999999,83.68990000000001,19.59376666666667,78.96,336.53,1234.93,898.4000000000001,513.4366666666666,120.24888888888886,494.0,1.0,16.0,15.0,12.333333333333334,4.0,16.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,120.0,203.0,83.0,141.41666666666666,21.416666666666668,120.0,0.82,2.55,1.73,2.0175,0.5325,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,8.333333333333334,2.7777777777777772,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.333333333333334,4.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,16.33,73.1066666667,56.776666666699995,32.57027777778333,13.512129629638887,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,98.66666666666667,84.66666666666667,14.0,0.2682071940862492,0.0031886557352076243
mp-21713,K2In3CuSe6,1.2031,4.351386864837917,-0.9776056600885401,0.0,4,0.27029476713777917,19.0,49.0,30.0,34.833333333333336,7.083333333333335,34.0,3.0,89.0,86.0,69.08333333333333,22.875,89.0,39.0983,114.818,75.71969999999999,79.99638333333333,17.410808333333332,78.96,336.53,1357.77,1021.24,523.6733333333333,139.0161111111111,494.0,1.0,16.0,15.0,12.333333333333334,4.0,16.0,4.0,5.0,1.0,4.25,0.375,4.0,120.0,203.0,83.0,140.33333333333334,21.722222222222225,120.0,0.82,2.55,1.73,2.015,0.5349999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,8.333333333333334,2.7777777777777772,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.333333333333334,4.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,11.07,73.1066666667,62.03666666669999,32.13194444445,13.658240740749997,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,98.66666666666667,84.66666666666667,14.0,0.24882796391856404,0.0030945220254696916
mp-1110874,K2InAgCl6,1.2922,2.949555453396399,-1.674026557283333,0.006189198999998,4,0.7333906475431706,17.0,49.0,32.0,23.6,9.760000000000002,17.0,3.0,94.0,91.0,71.0,28.4,94.0,35.453,114.818,79.365,51.360079999999996,23.993207999999996,35.453,171.6,1234.93,1063.3300000000002,336.734,198.2424,171.6,1.0,17.0,16.0,12.8,5.08,17.0,3.0,5.0,2.0,3.6,0.72,3.0,102.0,203.0,101.0,130.5,34.2,102.0,0.82,3.16,2.3400000000000003,2.431,0.8748000000000001,3.16,1.0,2.0,1.0,1.7,0.42000000000000004,2.0,0.0,5.0,5.0,3.1,2.28,5.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,6.8,2.3200000000000003,7.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,5.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4,0.72,1.0,16.33,73.1066666667,56.776666666699995,33.37883333333999,15.891133333343992,24.4975,0.0,2.493,2.493,1.4957999999999998,1.19664,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,120.6,67.92,64.0,0.5386748422411992,0.0051361440609858505
mp-862780,K2InP2S7,1.8783999999999992,2.422287583060256,-0.9680886194126971,0.0,4,0.7507188348332211,15.0,49.0,34.0,19.083333333333332,4.986111111111111,16.0,3.0,88.0,85.0,71.91666666666667,22.972222222222218,88.0,30.973762,114.818,83.84423799999999,39.951427,12.47776216666667,32.065,317.3,429.75,112.44999999999999,371.32750000000004,29.60833333333333,388.36,1.0,16.0,15.0,13.083333333333334,4.041666666666667,16.0,3.0,5.0,2.0,3.3333333333333335,0.5000000000000001,3.0,105.0,203.0,98.0,124.75,28.958333333333332,105.0,0.82,2.58,1.7600000000000002,2.1550000000000002,0.5075,2.58,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.9166666666666665,1.2916666666666667,4.0,0.0,10.0,10.0,0.8333333333333334,1.5277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,5.583333333333333,1.7222222222222223,6.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,5.0,5.0,2.0833333333333335,0.7916666666666669,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.25,0.7083333333333334,2.0,22.5702380952,73.1066666667,50.5364285715,33.01016121031666,13.365501818794442,25.786875,0.0,2.202,2.202,1.5553333333333335,0.7776666666666666,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,90.91666666666667,54.041666666666664,70.0,0.5008580760030213,0.009465489622272836
mp-1223734,K2La2Sb2S9,1.1627,3.686092510301465,-1.437881932466665,0.0,4,0.45354935196482904,16.0,57.0,41.0,26.533333333333335,14.648888888888889,16.0,3.0,88.0,85.0,66.26666666666667,31.075555555555557,88.0,32.065,138.90547,106.84047000000001,59.20750266666667,37.93345724444445,32.065,336.53,1193.0,856.47,557.4573333333334,261.8307555555556,388.36,1.0,16.0,15.0,12.133333333333333,5.404444444444445,16.0,3.0,6.0,3.0,3.8,0.9599999999999999,3.0,105.0,207.0,102.0,136.2,37.43999999999999,105.0,0.82,2.58,1.7600000000000002,2.0773333333333333,0.6032000000000001,2.58,1.0,2.0,1.0,1.8666666666666667,0.2311111111111111,2.0,0.0,4.0,4.0,2.8,1.4933333333333332,4.0,0.0,10.0,10.0,1.4666666666666666,2.2755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.133333333333334,2.3644444444444446,6.0,0.0,1.0,1.0,0.13333333333333333,0.23111111111111113,0.0,0.0,3.0,3.0,1.6,0.8533333333333333,2.0,0.0,9.0,9.0,1.2,2.0799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.933333333333333,1.6355555555555554,2.0,25.786875,73.1066666667,47.3197916667,34.34734722222667,11.015859259265778,25.786875,0.0,2.202,2.202,1.3212,1.05696,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,120.53333333333333,60.63999999999999,70.0,0.3936366110463799,0.009614985378015202
mp-6548,K2La2Ti3O10,1.733499999999999,4.7641754774807765,-3.431758464970588,0.0008599386764710001,4,1.2486844950320197,8.0,57.0,49.0,17.529411764705884,11.211072664359861,8.0,3.0,87.0,84.0,60.64705882352941,31.003460207612452,87.0,15.9994,138.90547,122.90607000000001,38.80014941176471,26.82441107266436,15.9994,54.8,1941.0,1886.2,554.7094117647058,639.4650519031142,54.8,1.0,16.0,15.0,10.588235294117647,6.366782006920416,16.0,2.0,6.0,4.0,3.0588235294117645,1.245674740484429,2.0,66.0,207.0,141.0,115.29411764705883,57.993079584775096,66.0,0.82,3.44,2.62,2.521176470588235,1.0809688581314878,3.44,1.0,2.0,1.0,1.8823529411764706,0.20761245674740486,2.0,0.0,4.0,4.0,2.3529411764705883,1.9377162629757783,4.0,0.0,2.0,2.0,0.47058823529411764,0.6643598615916955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.705882352941177,1.5224913494809689,6.0,0.0,1.0,1.0,0.11764705882352941,0.20761245674740483,0.0,0.0,2.0,2.0,1.1764705882352942,0.9688581314878891,2.0,0.0,9.0,9.0,2.4705882352941178,3.4878892733564015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.764705882352941,2.7266435986159174,2.0,9.105,73.1066666667,64.00166666669999,21.242843137258824,15.886701268748785,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.976470588229412e-06,6.5494809688484425e-06,0.0,12.0,229.0,217.0,91.05882352941177,93.01038062283736,12.0,0.788507856112526,0.006773911338906565
mp-569161,K2La6OsI12,0.17089999999999902,4.600658112716274,-1.5786587368809522,0.005684363571431,4,0.05864220137224314,19.0,76.0,57.0,52.0,6.285714285714286,53.0,3.0,96.0,93.0,61.57142857142857,39.3469387755102,96.0,39.0983,190.23,151.1317,124.9863361904762,16.359625941043085,126.90447,336.53,3306.0,2969.4700000000003,751.3933333333333,495.6425396825396,386.85,1.0,17.0,16.0,11.047619047619047,6.802721088435375,17.0,4.0,6.0,2.0,5.238095238095238,0.507936507936508,5.0,139.0,207.0,68.0,164.76190476190476,31.41950113378685,139.0,0.82,2.66,1.8400000000000003,2.017142857142857,0.7521088435374151,2.66,1.0,2.0,1.0,1.9047619047619047,0.17233560090702957,2.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,0.0,10.0,10.0,6.285714285714286,4.244897959183673,10.0,0.0,14.0,14.0,0.6666666666666666,1.26984126984127,0.0,1.0,22.0,21.0,11.714285714285714,7.020408163265307,17.0,0.0,1.0,1.0,0.09523809523809523,0.17233560090702948,0.0,0.0,1.0,1.0,0.5714285714285714,0.48979591836734687,1.0,0.0,9.0,9.0,2.761904761904762,3.682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.4285714285714284,3.238095238095238,1.0,14.09,73.1066666667,59.01666666669999,42.755634920638094,6.077566137568254,43.015,0.0,1.062,1.062,0.6068571428571429,0.5201632653061226,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,123.04761904761905,67.48299319727892,64.0,0.07753121042344827,0.004080299534539425
mp-559549,K2LaNb5O15,1.8863,4.691534420689359,-3.103566881499999,0.007359213731904001,4,1.2478341701858542,8.0,57.0,49.0,18.26086956521739,13.383742911153119,8.0,3.0,87.0,84.0,67.78260869565217,25.06616257088847,87.0,15.9994,138.90547,122.90607000000001,40.07065086956522,31.566388241965974,15.9994,54.8,2750.0,2695.2,714.6982608695652,926.5052551984877,54.8,1.0,16.0,15.0,11.73913043478261,5.55765595463138,16.0,2.0,6.0,4.0,3.0,1.3043478260869565,2.0,66.0,207.0,141.0,105.34782608695652,51.32325141776937,66.0,0.82,3.44,2.62,2.710434782608696,0.9516068052930057,3.44,1.0,2.0,1.0,1.6956521739130435,0.4234404536862004,2.0,0.0,4.0,4.0,2.608695652173913,1.8147448015122873,4.0,0.0,4.0,4.0,0.9130434782608695,1.3497164461247637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.217391304347826,1.0207939508506616,6.0,0.0,1.0,1.0,0.30434782608695654,0.4234404536862004,0.0,0.0,2.0,2.0,1.3043478260869565,0.9073724007561437,2.0,0.0,9.0,9.0,1.6956521739130435,2.5066162570888473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.3043478260869565,2.1020793950850662,2.0,9.105,73.1066666667,64.00166666669999,17.851557971017392,11.408553875240075,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,85.95652173913044,96.46502835538752,12.0,0.7672516293533976,0.00946806622049069
